   158	   1.1033899368587394        2919171250000000.0        1.4324171056319724E+036
   159	   1.1163629174395509        2972473980000000.0        1.4696999409056246E+036
   160	   1.1293049728585718        3026133250000000.0        1.5073993441711614E+036
   161	   1.1423019126541947        3080505600000000.0        1.5455313372744241E+036
   162	   1.1552683284655170        3135234490000000.0        1.5840798983695710E+036
   163	   1.1682048566157817        3190319920000000.0        1.6230129837649190E+036
   164	   1.1811950260799005        3246118430000000.0        1.6624267245355181E+036
   165	   1.1941554962643530        3302273480000000.0        1.7023211206813687E+036
   166	   1.2071276607207280        3358963340000000.0        1.7425359537440534E+036
   167	   1.2201114178041041        3416188010000000.0        1.7832314421819892E+036
   168	   1.2330663433621818        3473769220000000.0        1.8244075859951762E+036
   169	   1.2460327785859233        3531885240000000.0        1.8659041667251973E+036
   170	   1.2590106233149729        3590536070000000.0        1.9078814028304694E+036
   171	   1.2719604516743119        3649543440000000.0        1.9503392943109928E+036
   172	   1.2849074065009967        3709264000000000.0        1.9931176227083508E+036
