   293	   4.4581599999999992E-002   75123400000000.000        3.4742500000000003E+032
   294	   4.4761200000000001E-002   75427600000000.000        3.5039699999999999E+032
   295	   4.4940800000000003E-002   75731900000000.000        3.5338400000000000E+032
   296	   4.5120399999999998E-002   76036100000000.000        3.5638499999999999E+032
   297	   4.5300000000000000E-002   76340400000000.000        3.5940199999999997E+032
   298	   4.5479600000000002E-002   76644600000000.000        3.6243300000000000E+032
   299	   4.5659199999999997E-002   76948900000000.000        3.6547900000000001E+032
   300	   4.5838799999999999E-002   77253200000000.000        3.6854000000000001E+032
   301	   4.6018400000000001E-002   77557500000000.000        3.7161599999999999E+032
   302	   4.6197999999999996E-002   77861900000000.000        3.7470700000000003E+032
   303	   4.6377599999999998E-002   78166200000000.000        3.7781299999999997E+032
   304	   4.6557200000000000E-002   78470600000000.000        3.8093399999999998E+032
   305	   4.6736799999999995E-002   78774900000000.000        3.8406999999999997E+032
   306	   4.6916399999999997E-002   79079300000000.000        3.8722200000000003E+032
   307	   4.7095999999999999E-002   79383700000000.000        3.9038799999999999E+032
   308	   4.7275599999999994E-002   79688100000000.000        3.9357000000000002E+032
   309	   4.7455199999999996E-002   79992500000000.000        3.9676600000000002E+032
   310	   4.7634799999999998E-002   80297000000000.000        3.9997900000000003E+032
   311	   4.7814399999999993E-002   80601400000000.000        4.0320600000000001E+032
   312	   4.7993999999999995E-002   80905900000000.000        4.0644899999999999E+032
   313	   4.8173599999999990E-002   81210300000000.000        4.0970700000000003E+032
   314	   4.8353199999999992E-002   81514800000000.000        4.1297999999999997E+032
   315	   4.8532799999999994E-002   81819300000000.000        4.1626899999999999E+032
   316	   4.8712399999999989E-002   82123800000000.000        4.1957300000000000E+032
   317	   4.8891999999999998E-002   82428400000000.000        4.2289300000000000E+032
   318	   4.9071600000000000E-002   82732900000000.000        4.2622899999999999E+032
   319	   4.9251200000000002E-002   83037500000000.000        4.2957999999999998E+032
   320	   4.9430799999999997E-002   83342000000000.000        4.3294600000000001E+032
   321	   4.9610399999999999E-002   83646600000000.000        4.3632899999999999E+032
   322	   4.9790000000000001E-002   83951200000000.000        4.3972700000000003E+032
   323	   4.9969599999999996E-002   84255800000000.000        4.4313999999999997E+032
   324	   5.0149199999999998E-002   84560500000000.000        4.4656899999999999E+032
   325	   5.0328800000000000E-002   84865100000000.000        4.5001500000000002E+032
   326	   5.0508399999999995E-002   85169700000000.000        4.5347600000000003E+032
   327	   5.0687999999999997E-002   85474400000000.000        4.5695200000000003E+032
   328	   5.0867599999999999E-002   85779100000000.000        4.6044500000000003E+032
   329	   5.1047199999999994E-002   86083800000000.000        4.6395399999999997E+032
   330	   5.1226799999999996E-002   86388500000000.000        4.6747800000000003E+032
   331	   5.1406399999999998E-002   86693200000000.000        4.7101900000000003E+032
